,+/-,3PA,3PM,AST,BLK,DKPoints,DREB,FGA,FGM,FTA,FTM,MIN,OREB,PF,PTS,REB,STL,TO,game_id,player,position,team,id,away_team_losses,away_team_wins,date,home_team,home_team_losses,home_team_score,home_team_wins,visit_team,visit_team_score
59,11.0,1.0,0.0,4.0,0.0,17.25,1.0,8.0,4.0,3.0,2.0,24.0,0.0,1.0,10.0,1.0,0.0,0.0,400827927.0,Boris Diaw, C,San Antonio Spurs,400827927,1,2,2015-11-01,Boston Celtics,2,87,1,San Antonio Spurs,95
60,14.0,2.0,2.0,1.0,0.0,10.75,1.0,3.0,3.0,0.0,0.0,21.0,0.0,1.0,8.0,1.0,0.0,2.0,400827927.0,Patty Mills, PG,San Antonio Spurs,400827927,1,2,2015-11-01,Boston Celtics,2,87,1,San Antonio Spurs,95
61,12.0,4.0,2.0,3.0,0.0,33.0,7.0,8.0,4.0,4.0,3.0,24.0,1.0,2.0,13.0,8.0,3.0,3.0,400827927.0,Manu Ginobili, SG,San Antonio Spurs,400827927,1,2,2015-11-01,Boston Celtics,2,87,1,San Antonio Spurs,95
62,,,,,,,,,,,,,,,,,,,400827927.0,Matt Bonner, C,San Antonio Spurs,400827927,1,2,2015-11-01,Boston Celtics,2,87,1,San Antonio Spurs,95
63,,,,,,,,,,,,,,,,,,,400827927.0,Ray McCallum, PG,San Antonio Spurs,400827927,1,2,2015-11-01,Boston Celtics,2,87,1,San Antonio Spurs,95
64,0.0,0.0,0.0,1.0,0.0,12.5,5.0,7.0,1.0,0.0,0.0,21.0,3.0,1.0,2.0,8.0,0.0,2.0,400827927.0,David Lee, PF,Boston Celtics,400827927,1,2,2015-11-01,Boston Celtics,2,87,1,San Antonio Spurs,95
65,-10.0,5.0,1.0,1.0,1.0,20.0,3.0,9.0,3.0,0.0,0.0,23.0,1.0,4.0,7.0,4.0,3.0,4.0,400827927.0,Jae Crowder, SF,Boston Celtics,400827927,1,2,2015-11-01,Boston Celtics,2,87,1,San Antonio Spurs,95
66,-3.0,0.0,0.0,1.0,0.0,2.25,1.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,400827927.0,Tyler Zeller, C,Boston Celtics,400827927,1,2,2015-11-01,Boston Celtics,2,87,1,San Antonio Spurs,95
67,3.0,4.0,1.0,3.0,0.0,27.5,2.0,18.0,7.0,4.0,3.0,30.0,2.0,2.0,18.0,4.0,0.0,1.0,400827927.0,Avery Bradley, PG,Boston Celtics,400827927,1,2,2015-11-01,Boston Celtics,2,87,1,San Antonio Spurs,95
68,-1.0,5.0,1.0,3.0,1.0,34.0,1.0,12.0,7.0,4.0,2.0,39.0,1.0,3.0,17.0,2.0,4.0,1.0,400827927.0,Marcus Smart, PG,Boston Celtics,400827927,1,2,2015-11-01,Boston Celtics,2,87,1,San Antonio Spurs,95
69,-6.0,2.0,0.0,1.0,1.0,18.5,1.0,10.0,5.0,0.0,0.0,28.0,3.0,4.0,10.0,4.0,0.0,0.0,400827927.0,Amir Johnson, PF,Boston Celtics,400827927,1,2,2015-11-01,Boston Celtics,2,87,1,San Antonio Spurs,95
70,-4.0,0.0,0.0,0.0,0.0,8.0,2.0,3.0,3.0,0.0,0.0,14.0,0.0,3.0,6.0,2.0,0.0,1.0,400827927.0,Jonas Jerebko, PF,Boston Celtics,400827927,1,2,2015-11-01,Boston Celtics,2,87,1,San Antonio Spurs,95
71,6.0,3.0,0.0,1.0,1.0,13.25,6.0,3.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,7.0,1.0,2.0,400827927.0,Kelly Olynyk, C,Boston Celtics,400827927,1,2,2015-11-01,Boston Celtics,2,87,1,San Antonio Spurs,95
72,-10.0,4.0,2.0,2.0,0.0,25.5,4.0,12.0,4.0,0.0,0.0,24.0,4.0,3.0,10.0,8.0,1.0,1.0,400827927.0,Jared Sullinger, C,Boston Celtics,400827927,1,2,2015-11-01,Boston Celtics,2,87,1,San Antonio Spurs,95
73,-15.0,5.0,1.0,5.0,0.0,25.25,1.0,18.0,4.0,6.0,6.0,27.0,0.0,1.0,15.0,1.0,1.0,2.0,400827927.0,Isaiah Thomas, PG,Boston Celtics,400827927,1,2,2015-11-01,Boston Celtics,2,87,1,San Antonio Spurs,95
74,0.0,1.0,0.0,3.0,1.0,13.0,3.0,4.0,1.0,0.0,0.0,16.0,1.0,2.0,2.0,4.0,0.0,1.0,400827927.0,Evan Turner, SG,Boston Celtics,400827927,1,2,2015-11-01,Boston Celtics,2,87,1,San Antonio Spurs,95
75,,,,,,,,,,,,,,,,,,,400827927.0,Terry Rozier, PG,Boston Celtics,400827927,1,2,2015-11-01,Boston Celtics,2,87,1,San Antonio Spurs,95
76,,,,,,,,,,,,,,,,,,,400827927.0,R.J. Hunter, SG,Boston Celtics,400827927,1,2,2015-11-01,Boston Celtics,2,87,1,San Antonio Spurs,95
77,-4.0,1.0,0.0,1.0,0.0,7.5,4.0,2.0,0.0,2.0,2.0,21.0,0.0,3.0,2.0,4.0,0.0,2.0,400827947.0,Amir Johnson, PF,Boston Celtics,400827947,3,1,2015-11-04,Indiana Pacers,3,100,2,Boston Celtics,98
78,-7.0,2.0,1.0,1.0,0.0,24.5,6.0,5.0,3.0,8.0,5.0,33.0,0.0,1.0,12.0,6.0,2.0,2.0,400827947.0,Jae Crowder, SF,Boston Celtics,400827947,3,1,2015-11-04,Indiana Pacers,3,100,2,Boston Celtics,98
79,2.0,3.0,1.0,2.0,2.0,33.75,5.0,10.0,3.0,2.0,2.0,27.0,6.0,3.0,9.0,11.0,2.0,1.0,400827947.0,Jared Sullinger, C,Boston Celtics,400827947,3,1,2015-11-04,Indiana Pacers,3,100,2,Boston Celtics,98
80,-8.0,8.0,3.0,3.0,0.0,34.25,3.0,16.0,8.0,2.0,2.0,35.0,2.0,3.0,21.0,5.0,1.0,2.0,400827947.0,Avery Bradley, PG,Boston Celtics,400827947,3,1,2015-11-04,Indiana Pacers,3,100,2,Boston Celtics,98
81,1.0,7.0,4.0,7.0,0.0,42.25,0.0,19.0,9.0,5.0,5.0,36.0,1.0,1.0,27.0,1.0,2.0,5.0,400827947.0,Isaiah Thomas, PG,Boston Celtics,400827947,3,1,2015-11-04,Indiana Pacers,3,100,2,Boston Celtics,98
82,5.0,0.0,0.0,1.0,0.0,18.5,4.0,6.0,4.0,3.0,2.0,18.0,2.0,2.0,10.0,6.0,0.0,1.0,400827947.0,David Lee, PF,Boston Celtics,400827947,3,1,2015-11-04,Indiana Pacers,3,100,2,Boston Celtics,98
83,-1.0,0.0,0.0,0.0,0.0,8.5,3.0,2.0,2.0,0.0,0.0,16.0,1.0,2.0,4.0,4.0,0.0,1.0,400827947.0,Jonas Jerebko, PF,Boston Celtics,400827947,3,1,2015-11-04,Indiana Pacers,3,100,2,Boston Celtics,98
84,-1.0,0.0,0.0,1.0,0.0,2.75,0.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,400827947.0,Tyler Zeller, C,Boston Celtics,400827947,3,1,2015-11-04,Indiana Pacers,3,100,2,Boston Celtics,98
85,-3.0,2.0,0.0,0.0,2.0,6.0,1.0,5.0,0.0,0.0,0.0,11.0,1.0,1.0,0.0,2.0,0.0,1.0,400827947.0,Kelly Olynyk, C,Boston Celtics,400827947,3,1,2015-11-04,Indiana Pacers,3,100,2,Boston Celtics,98
86,0.0,1.0,0.0,0.0,0.0,5.25,4.0,4.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,5.0,0.0,2.0,400827947.0,Terry Rozier, PG,Boston Celtics,400827947,3,1,2015-11-04,Indiana Pacers,3,100,2,Boston Celtics,98
87,-2.0,2.0,1.0,4.0,1.0,24.0,4.0,10.0,5.0,0.0,0.0,21.0,0.0,1.0,11.0,4.0,0.0,1.0,400827947.0,Evan Turner, SG,Boston Celtics,400827947,3,1,2015-11-04,Indiana Pacers,3,100,2,Boston Celtics,98
88,8.0,1.0,0.0,0.0,0.0,1.5,0.0,2.0,1.0,0.0,0.0,13.0,0.0,4.0,2.0,0.0,0.0,1.0,400827947.0,R.J. Hunter, SG,Boston Celtics,400827947,3,1,2015-11-04,Indiana Pacers,3,100,2,Boston Celtics,98
89,-1.0,0.0,0.0,1.0,0.0,21.75,5.0,8.0,3.0,2.0,1.0,29.0,6.0,5.0,7.0,11.0,0.0,1.0,400827947.0,Lavoy Allen, PF,Indiana Pacers,400827947,3,1,2015-11-04,Indiana Pacers,3,100,2,Boston Celtics,98
90,13.0,11.0,5.0,3.0,0.0,50.0,7.0,18.0,8.0,6.0,5.0,31.0,3.0,4.0,26.0,10.0,2.0,2.0,400827947.0,Paul George, SF,Indiana Pacers,400827947,3,1,2015-11-04,Indiana Pacers,3,100,2,Boston Celtics,98
91,0.0,0.0,0.0,0.0,0.0,33.0,6.0,14.0,7.0,2.0,2.0,29.0,4.0,2.0,16.0,10.0,2.0,2.0,400827947.0,Jordan Hill, C,Indiana Pacers,400827947,3,1,2015-11-04,Indiana Pacers,3,100,2,Boston Celtics,98
92,-4.0,4.0,1.0,4.0,0.0,23.5,2.0,10.0,2.0,8.0,5.0,34.0,0.0,2.0,10.0,2.0,3.0,3.0,400827947.0,George Hill, PG,Indiana Pacers,400827947,3,1,2015-11-04,Indiana Pacers,3,100,2,Boston Celtics,98
93,15.0,4.0,1.0,8.0,0.0,32.25,4.0,15.0,5.0,2.0,2.0,33.0,1.0,2.0,13.0,5.0,1.0,3.0,400827947.0,Monta Ellis, SG,Indiana Pacers,400827947,3,1,2015-11-04,Indiana Pacers,3,100,2,Boston Celtics,98
94,0.0,0.0,0.0,1.0,1.0,15.5,1.0,6.0,2.0,4.0,3.0,18.0,3.0,1.0,7.0,4.0,0.0,0.0,400827947.0,Myles Turner, PF,Indiana Pacers,400827947,3,1,2015-11-04,Indiana Pacers,3,100,2,Boston Celtics,98
95,-4.0,3.0,0.0,1.0,0.0,12.0,3.0,6.0,2.0,0.0,0.0,19.0,1.0,1.0,4.0,4.0,1.0,1.0,400827947.0,Chase Budinger, SF,Indiana Pacers,400827947,3,1,2015-11-04,Indiana Pacers,3,100,2,Boston Celtics,98
96,-5.0,1.0,1.0,0.0,0.0,13.25,3.0,10.0,3.0,0.0,0.0,27.0,2.0,3.0,7.0,5.0,0.0,1.0,400827947.0,Rodney Stuckey, PG,Indiana Pacers,400827947,3,1,2015-11-04,Indiana Pacers,3,100,2,Boston Celtics,98
97,-4.0,0.0,0.0,0.0,0.0,14.0,1.0,4.0,3.0,5.0,4.0,19.0,1.0,0.0,10.0,2.0,1.0,1.0,400827947.0,Glenn Robinson III, SG,Indiana Pacers,400827947,3,1,2015-11-04,Indiana Pacers,3,100,2,Boston Celtics,98
98,,,,,,,,,,,,,,,,,,,400827947.0,Solomon Hill, SF,Indiana Pacers,400827947,3,1,2015-11-04,Indiana Pacers,3,100,2,Boston Celtics,98
99,,,,,,,,,,,,,,,,,,,400827947.0,C.J. Miles, SF,Indiana Pacers,400827947,3,1,2015-11-04,Indiana Pacers,3,100,2,Boston Celtics,98
100,,,,,,,,,,,,,,,,,,,400827947.0,Ian Mahinmi, C,Indiana Pacers,400827947,3,1,2015-11-04,Indiana Pacers,3,100,2,Boston Celtics,98
101,,,,,,,,,,,,,,,,,,,400827947.0,Joe Young, PG,Indiana Pacers,400827947,3,1,2015-11-04,Indiana Pacers,3,100,2,Boston Celtics,98
102,3.0,4.0,3.0,0.0,1.0,20.0,4.0,5.0,3.0,0.0,0.0,21.0,2.0,3.0,9.0,6.0,0.0,0.0,400827963.0,Kris Humphries, PF,Washington Wizards,400827963,2,3,2015-11-06,Boston Celtics,3,118,2,Washington Wizards,98
103,-7.0,3.0,0.0,3.0,0.0,16.25,1.0,8.0,4.0,1.0,1.0,24.0,0.0,4.0,9.0,1.0,1.0,1.0,400827963.0,Otto Porter Jr., SF,Washington Wizards,400827963,2,3,2015-11-06,Boston Celtics,3,118,2,Washington Wizards,98
104,6.0,0.0,0.0,5.0,3.0,35.0,7.0,7.0,4.0,3.0,2.0,26.0,1.0,2.0,10.0,8.0,1.0,1.0,400827963.0,Marcin Gortat, C,Washington Wizards,400827963,2,3,2015-11-06,Boston Celtics,3,118,2,Washington Wizards,98
105,4.0,3.0,0.0,8.0,3.0,39.25,3.0,17.0,6.0,1.0,1.0,28.0,2.0,4.0,13.0,5.0,3.0,8.0,400827963.0,John Wall, PG,Washington Wizards,400827963,2,3,2015-11-06,Boston Celtics,3,118,2,Washington Wizards,98
106,-7.0,4.0,3.0,2.0,1.0,37.75,5.0,15.0,9.0,3.0,3.0,31.0,0.0,1.0,24.0,5.0,1.0,2.0,400827963.0,Bradley Beal, SG,Washington Wizards,400827963,2,3,2015-11-06,Boston Celtics,3,118,2,Washington Wizards,98
107,3.0,4.0,0.0,2.0,0.0,12.0,2.0,9.0,3.0,3.0,1.0,14.0,0.0,3.0,7.0,2.0,0.0,1.0,400827963.0,Kelly Oubre Jr., SF,Washington Wizards,400827963,2,3,2015-11-06,Boston Celtics,3,118,2,Washington Wizards,98
108,-20.0,0.0,0.0,0.0,0.0,9.0,2.0,4.0,1.0,4.0,3.0,15.0,2.0,1.0,5.0,4.0,0.0,2.0,400827963.0,Nene Hilario, C,Washington Wizards,400827963,2,3,2015-11-06,Boston Celtics,3,118,2,Washington Wizards,98
109,-6.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,8.0,1.0,5.0,0.0,2.0,1.0,3.0,400827963.0,DeJuan Blair, C,Washington Wizards,400827963,2,3,2015-11-06,Boston Celtics,3,118,2,Washington Wizards,98
110,-24.0,1.0,0.0,0.0,0.0,2.25,1.0,4.0,1.0,0.0,0.0,17.0,0.0,2.0,2.0,1.0,0.0,2.0,400827963.0,Gary Neal, PG,Washington Wizards,400827963,2,3,2015-11-06,Boston Celtics,3,118,2,Washington Wizards,98
111,-24.0,0.0,0.0,2.0,0.0,16.25,2.0,8.0,1.0,4.0,4.0,20.0,1.0,2.0,6.0,3.0,2.0,1.0,400827963.0,Ramon Sessions, PG,Washington Wizards,400827963,2,3,2015-11-06,Boston Celtics,3,118,2,Washington Wizards,98
112,-23.0,4.0,1.0,1.0,0.0,19.75,6.0,7.0,3.0,2.0,1.0,27.0,1.0,0.0,8.0,7.0,1.0,2.0,400827963.0,Jared Dudley, SG,Washington Wizards,400827963,2,3,2015-11-06,Boston Celtics,3,118,2,Washington Wizards,98
113,-5.0,2.0,1.0,0.0,0.0,6.25,1.0,3.0,1.0,2.0,2.0,11.0,0.0,0.0,5.0,1.0,0.0,1.0,400827963.0,Garrett Temple, SG,Washington Wizards,400827963,2,3,2015-11-06,Boston Celtics,3,118,2,Washington Wizards,98
114,,,,,,,,,,,,,,,,,,,400827963.0,Drew Gooden, PF,Washington Wizards,400827963,2,3,2015-11-06,Boston Celtics,3,118,2,Washington Wizards,98
115,-8.0,1.0,0.0,0.0,0.0,11.5,4.0,4.0,2.0,2.0,1.0,18.0,2.0,4.0,5.0,6.0,0.0,2.0,400827963.0,Amir Johnson, PF,Boston Celtics,400827963,2,3,2015-11-06,Boston Celtics,3,118,2,Washington Wizards,98
116,9.0,3.0,0.0,2.0,1.0,40.5,7.0,12.0,4.0,5.0,4.0,28.0,3.0,0.0,12.0,10.0,5.0,1.0,400827963.0,Jae Crowder, SF,Boston Celtics,400827963,2,3,2015-11-06,Boston Celtics,3,118,2,Washington Wizards,98
117,9.0,4.0,3.0,3.0,2.0,42.0,5.0,13.0,9.0,0.0,0.0,22.0,3.0,2.0,21.0,8.0,1.0,2.0,400827963.0,Jared Sullinger, C,Boston Celtics,400827963,2,3,2015-11-06,Boston Celtics,3,118,2,Washington Wizards,98
118,6.0,5.0,2.0,2.0,0.0,13.0,0.0,6.0,2.0,0.0,0.0,26.0,0.0,1.0,6.0,0.0,2.0,2.0,400827963.0,Avery Bradley, PG,Boston Celtics,400827963,2,3,2015-11-06,Boston Celtics,3,118,2,Washington Wizards,98
119,9.0,3.0,1.0,8.0,0.0,32.25,1.0,15.0,5.0,6.0,5.0,26.0,0.0,0.0,16.0,1.0,2.0,3.0,400827963.0,Isaiah Thomas, PG,Boston Celtics,400827963,2,3,2015-11-06,Boston Celtics,3,118,2,Washington Wizards,98
120,5.0,0.0,0.0,0.0,0.0,7.25,3.0,4.0,1.0,0.0,0.0,13.0,0.0,3.0,2.0,3.0,1.0,1.0,400827963.0,David Lee, PF,Boston Celtics,400827963,2,3,2015-11-06,Boston Celtics,3,118,2,Washington Wizards,98
121,18.0,0.0,0.0,0.0,0.0,14.25,5.0,3.0,1.0,4.0,4.0,20.0,2.0,2.0,6.0,7.0,0.0,1.0,400827963.0,Jonas Jerebko, PF,Boston Celtics,400827963,2,3,2015-11-06,Boston Celtics,3,118,2,Washington Wizards,98
122,1.0,0.0,0.0,0.0,1.0,6.25,0.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,3.0,1.0,0.0,0.0,400827963.0,Jordan Mickey, PF,Boston Celtics,400827963,2,3,2015-11-06,Boston Celtics,3,118,2,Washington Wizards,98
123,-4.0,0.0,0.0,0.0,0.0,9.5,1.0,4.0,3.0,2.0,1.0,5.0,1.0,2.0,7.0,2.0,0.0,0.0,400827963.0,Tyler Zeller, C,Boston Celtics,400827963,2,3,2015-11-06,Boston Celtics,3,118,2,Washington Wizards,98
124,29.0,5.0,3.0,4.0,1.0,43.75,5.0,11.0,7.0,3.0,2.0,27.0,2.0,0.0,19.0,7.0,4.0,3.0,400827963.0,Kelly Olynyk, C,Boston Celtics,400827963,2,3,2015-11-06,Boston Celtics,3,118,2,Washington Wizards,98
125,4.0,3.0,1.0,3.0,0.0,11.25,0.0,8.0,2.0,0.0,0.0,19.0,1.0,2.0,5.0,1.0,0.0,0.0,400827963.0,Terry Rozier, PG,Boston Celtics,400827963,2,3,2015-11-06,Boston Celtics,3,118,2,Washington Wizards,98
126,26.0,4.0,2.0,2.0,0.0,32.5,6.0,12.0,7.0,0.0,0.0,30.0,0.0,3.0,16.0,6.0,3.0,2.0,400827963.0,Evan Turner, SG,Boston Celtics,400827963,2,3,2015-11-06,Boston Celtics,3,118,2,Washington Wizards,98
127,-4.0,2.0,0.0,0.0,0.0,1.25,1.0,3.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,1.0,0.0,0.0,400827963.0,R.J. Hunter, SG,Boston Celtics,400827963,2,3,2015-11-06,Boston Celtics,3,118,2,Washington Wizards,98
128,-8.0,0.0,0.0,0.0,1.0,16.75,6.0,3.0,2.0,0.0,0.0,23.0,3.0,1.0,4.0,9.0,0.0,1.0,400827997.0,Amir Johnson, PF,Boston Celtics,400827997,3,3,2015-11-10,Milwaukee Bucks,4,83,4,Boston Celtics,99
129,13.0,7.0,2.0,2.0,0.0,26.0,2.0,12.0,3.0,5.0,4.0,37.0,0.0,3.0,12.0,2.0,4.0,1.0,400827997.0,Jae Crowder, SF,Boston Celtics,400827997,3,3,2015-11-10,Milwaukee Bucks,4,83,4,Boston Celtics,99
130,-5.0,2.0,1.0,3.0,1.0,34.0,5.0,10.0,5.0,0.0,0.0,20.0,5.0,2.0,11.0,10.0,1.0,0.0,400827997.0,Jared Sullinger, C,Boston Celtics,400827997,3,3,2015-11-10,Milwaukee Bucks,4,83,4,Boston Celtics,99
131,2.0,2.0,0.0,1.0,0.0,7.25,3.0,6.0,1.0,0.0,0.0,18.0,0.0,1.0,2.0,3.0,0.0,0.0,400827997.0,Avery Bradley, PG,Boston Celtics,400827997,3,3,2015-11-10,Milwaukee Bucks,4,83,4,Boston Celtics,99
132,-12.0,10.0,1.0,1.0,0.0,25.0,1.0,20.0,6.0,8.0,7.0,34.0,1.0,0.0,20.0,2.0,1.0,3.0,400827997.0,Isaiah Thomas, PG,Boston Celtics,400827997,3,3,2015-11-10,Milwaukee Bucks,4,83,4,Boston Celtics,99
133,2.0,0.0,0.0,3.0,2.0,27.25,1.0,7.0,5.0,4.0,3.0,21.0,4.0,2.0,13.0,5.0,0.0,1.0,400827997.0,David Lee, PF,Boston Celtics,400827997,3,3,2015-11-10,Milwaukee Bucks,4,83,4,Boston Celtics,99
134,17.0,1.0,1.0,3.0,1.0,13.75,1.0,2.0,2.0,1.0,1.0,15.0,0.0,3.0,6.0,1.0,0.0,1.0,400827997.0,Jonas Jerebko, PF,Boston Celtics,400827997,3,3,2015-11-10,Milwaukee Bucks,4,83,4,Boston Celtics,99
135,24.0,1.0,0.0,2.0,0.0,14.25,0.0,8.0,5.0,1.0,1.0,22.0,1.0,3.0,11.0,1.0,0.0,2.0,400827997.0,Kelly Olynyk, C,Boston Celtics,400827997,3,3,2015-11-10,Milwaukee Bucks,4,83,4,Boston Celtics,99
136,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,400827997.0,Terry Rozier, PG,Boston Celtics,400827997,3,3,2015-11-10,Milwaukee Bucks,4,83,4,Boston Celtics,99
137,32.0,4.0,1.0,6.0,0.0,36.25,5.0,12.0,6.0,0.0,0.0,29.0,0.0,2.0,13.0,5.0,4.0,1.0,400827997.0,Evan Turner, SG,Boston Celtics,400827997,3,3,2015-11-10,Milwaukee Bucks,4,83,4,Boston Celtics,99
138,19.0,3.0,1.0,0.0,1.0,19.25,7.0,5.0,3.0,0.0,0.0,19.0,0.0,1.0,7.0,7.0,1.0,2.0,400827997.0,R.J. Hunter, SG,Boston Celtics,400827997,3,3,2015-11-10,Milwaukee Bucks,4,83,4,Boston Celtics,99
139,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,400827997.0,James Young, SG,Boston Celtics,400827997,3,3,2015-11-10,Milwaukee Bucks,4,83,4,Boston Celtics,99
140,,,,,,,,,,,,,,,,,,,400827997.0,Tyler Zeller, C,Boston Celtics,400827997,3,3,2015-11-10,Milwaukee Bucks,4,83,4,Boston Celtics,99
141,23.0,0.0,0.0,1.0,0.0,23.5,5.0,6.0,4.0,0.0,0.0,24.0,3.0,1.0,8.0,8.0,2.0,0.0,400827997.0,Jabari Parker, PF,Milwaukee Bucks,400827997,3,3,2015-11-10,Milwaukee Bucks,4,83,4,Boston Celtics,99
142,-4.0,3.0,1.0,0.0,0.0,22.25,3.0,13.0,6.0,3.0,3.0,24.0,0.0,5.0,16.0,3.0,2.0,4.0,400827997.0,Giannis Antetokounmpo, SF,Milwaukee Bucks,400827997,3,3,2015-11-10,Milwaukee Bucks,4,83,4,Boston Celtics,99
143,7.0,0.0,0.0,4.0,1.0,45.0,12.0,11.0,7.0,5.0,3.0,33.0,2.0,2.0,17.0,14.0,1.0,2.0,400827997.0,Greg Monroe, C,Milwaukee Bucks,400827997,3,3,2015-11-10,Milwaukee Bucks,4,83,4,Boston Celtics,99
144,2.0,0.0,0.0,2.0,0.0,8.5,0.0,4.0,2.0,0.0,0.0,24.0,0.0,1.0,4.0,0.0,1.0,1.0,400827997.0,Tyler Ennis, PG,Milwaukee Bucks,400827997,3,3,2015-11-10,Milwaukee Bucks,4,83,4,Boston Celtics,99
145,-1.0,6.0,2.0,2.0,1.0,21.0,2.0,12.0,3.0,5.0,5.0,37.0,0.0,1.0,13.0,2.0,0.0,1.0,400827997.0,Khris Middleton, SG,Milwaukee Bucks,400827997,3,3,2015-11-10,Milwaukee Bucks,4,83,4,Boston Celtics,99
146,-22.0,0.0,0.0,0.0,0.0,6.75,1.0,3.0,1.0,2.0,0.0,10.0,2.0,1.0,2.0,3.0,1.0,2.0,400827997.0,John Henson, PF,Milwaukee Bucks,400827997,3,3,2015-11-10,Milwaukee Bucks,4,83,4,Boston Celtics,99
147,-24.0,0.0,0.0,0.0,0.0,7.5,2.0,4.0,1.0,2.0,1.0,13.0,2.0,1.0,3.0,4.0,0.0,1.0,400827997.0,Johnny O'Bryant III, PF,Milwaukee Bucks,400827997,3,3,2015-11-10,Milwaukee Bucks,4,83,4,Boston Celtics,99
148,-14.0,2.0,0.0,1.0,0.0,7.75,3.0,3.0,1.0,2.0,1.0,12.0,0.0,1.0,3.0,3.0,0.0,1.0,400827997.0,Damien Inglis, SF,Milwaukee Bucks,400827997,3,3,2015-11-10,Milwaukee Bucks,4,83,4,Boston Celtics,99
149,-9.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,400827997.0,Chris Copeland, SF,Milwaukee Bucks,400827997,3,3,2015-11-10,Milwaukee Bucks,4,83,4,Boston Celtics,99
150,-1.0,0.0,0.0,0.0,0.0,1.25,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,400827997.0,Miles Plumlee, C,Milwaukee Bucks,400827997,3,3,2015-11-10,Milwaukee Bucks,4,83,4,Boston Celtics,99
151,-20.0,0.0,0.0,2.0,0.0,4.75,1.0,3.0,1.0,0.0,0.0,19.0,0.0,2.0,2.0,1.0,0.0,3.0,400827997.0,Greivis Vasquez, PG,Milwaukee Bucks,400827997,3,3,2015-11-10,Milwaukee Bucks,4,83,4,Boston Celtics,99
152,-8.0,4.0,2.0,2.0,0.0,23.5,2.0,9.0,3.0,4.0,4.0,30.0,0.0,3.0,12.0,2.0,3.0,2.0,400827997.0,Jerryd Bayless, PG,Milwaukee Bucks,400827997,3,3,2015-11-10,Milwaukee Bucks,4,83,4,Boston Celtics,99
153,-9.0,1.0,1.0,0.0,0.0,3.5,0.0,3.0,1.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,400827997.0,Rashad Vaughn, SG,Milwaukee Bucks,400827997,3,3,2015-11-10,Milwaukee Bucks,4,83,4,Boston Celtics,99
154,2.0,4.0,1.0,1.0,0.0,27.25,4.0,10.0,6.0,4.0,4.0,29.0,1.0,4.0,17.0,5.0,2.0,4.0,400828003.0,C.J. Miles, SF,Indiana Pacers,400828003,4,5,2015-11-11,Boston Celtics,4,91,3,Indiana Pacers,102
155,15.0,5.0,2.0,3.0,0.0,44.5,9.0,22.0,10.0,5.0,4.0,37.0,1.0,4.0,26.0,10.0,1.0,6.0,400828003.0,Paul George, SF,Indiana Pacers,400828003,4,5,2015-11-11,Boston Celtics,4,91,3,Indiana Pacers,102
156,-6.0,0.0,0.0,0.0,3.0,20.0,1.0,7.0,4.0,8.0,3.0,25.0,1.0,4.0,11.0,2.0,1.0,3.0,400828003.0,Ian Mahinmi, C,Indiana Pacers,400828003,4,5,2015-11-11,Boston Celtics,4,91,3,Indiana Pacers,102
157,5.0,3.0,1.0,5.0,0.0,19.5,4.0,8.0,3.0,0.0,0.0,37.0,0.0,5.0,7.0,4.0,0.0,1.0,400828003.0,George Hill, PG,Indiana Pacers,400828003,4,5,2015-11-11,Boston Celtics,4,91,3,Indiana Pacers,102
158,15.0,3.0,1.0,6.0,0.0,32.0,1.0,9.0,4.0,6.0,4.0,35.0,1.0,3.0,13.0,2.0,4.0,2.0,400828003.0,Monta Ellis, SG,Indiana Pacers,400828003,4,5,2015-11-11,Boston Celtics,4,91,3,Indiana Pacers,102
159,6.0,0.0,0.0,0.0,0.0,11.0,3.0,5.0,2.0,2.0,2.0,18.0,1.0,4.0,6.0,4.0,0.0,0.0,400828003.0,Lavoy Allen, PF,Indiana Pacers,400828003,4,5,2015-11-11,Boston Celtics,4,91,3,Indiana Pacers,102
160,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,400828003.0,Myles Turner, PF,Indiana Pacers,400828003,4,5,2015-11-11,Boston Celtics,4,91,3,Indiana Pacers,102
