AvgPts,Ceiling,CeilingPct,Consistency,Floor,FloorPct,ImpPts,OppPlusMinusPct,Plus_Minus,ProjPlusMinusPct,Score,Season_PPG,Season_Plus_Minus,Upside,Vegas,AdjYPA,PassINTPct,PassSackPct,PassTDPct,PassingSuccessfulPct,YardsPerPassingAttempt,ActualPoints
25.2,38.2,98,79,12.2,97,19.51,99,96,97,96.0,23.8,5.9,94,93,6.78,2.4,5.2,6.2,42.44,5.93,40.14
17.2,26.7,36,23,7.7,53,13.91,47,11,88,11.0,4.1,-8.3,54,31,5.35,5.9,0.0,5.9,44.63,7.0,17.32
16.9,27.2,41,100,6.6,29,14.61,27,91,77,91.0,18.1,3.5,63,70,6.56,2.9,6.1,4.8,56.42,7.44,19.58
17.5,28.0,51,64,7.0,35,14.14,82,73,89,73.0,17.0,1.8,54,76,6.29,2.4,5.7,3.9,47.51,7.24,8.08
13.0,22.3,5,28,3.7,2,13.91,28,23,35,23.0,10.0,-4.3,54,31,4.92,3.0,4.5,2.3,47.79,7.41,4.64
17.2,26.7,34,40,7.7,55,14.14,52,33,86,33.0,14.9,-1.8,54,34,5.5,3.0,5.1,3.2,54.56,7.64,12.7
19.0,28.5,55,47,9.5,77,17.88,92,58,60,58.0,19.0,0.9,57,61,6.56,2.8,4.4,3.8,50.94,7.21,14.16
13.1,21.7,4,59,4.5,4,13.91,53,54,37,54.0,14.8,0.3,54,37,5.83,2.8,9.1,3.1,47.04,6.9,3.92
19.7,30.5,73,71,8.9,67,14.61,84,84,96,84.0,19.3,3.3,85,66,5.93,2.4,8.2,4.7,52.82,8.39,8.54
17.3,28.1,49,100,6.5,29,14.37,26,93,83,93.0,19.1,4.0,88,59,7.17,1.5,9.1,5.9,43.6,6.51,29.24
20.9,32.1,81,59,9.7,80,17.41,93,82,88,82.0,20.6,3.1,85,52,7.26,1.8,3.2,5.4,51.99,7.85,15.08
13.8,23.4,9,100,4.2,3,14.37,13,90,39,90.0,17.9,3.4,79,59,6.37,2.6,4.1,4.3,50.68,7.66,13.36
18.1,27.5,42,100,8.7,70,13.91,18,19,93,19.0,7.8,-6.0,54,17,8.09,0.0,9.1,10.0,44.29,7.62,7.6
19.9,30.7,73,71,9.1,73,17.18,43,93,80,93.0,20.4,4.8,85,84,7.6,2.3,5.2,6.1,48.76,6.96,23.9
19.9,28.9,58,65,10.9,91,14.37,92,78,98,78.0,16.4,2.2,76,70,6.45,2.8,3.0,5.2,47.24,6.73,28.8
22.0,33.2,86,35,10.8,92,18.35,14,66,90,66.0,21.0,1.8,74,59,6.5,2.7,6.0,4.6,52.68,8.21,23.48
18.9,28.1,51,100,9.7,79,16.24,80,90,80,90.0,18.1,3.9,92,37,4.94,2.6,8.9,4.2,50.65,7.42,35.78
21.0,31.6,80,62,10.4,83,17.64,25,85,87,85.0,21.8,3.8,79,97,8.24,2.5,3.5,4.2,52.07,7.73,36.86
18.6,29.7,65,71,7.5,47,15.31,41,78,87,78.0,20.3,2.8,85,61,7.27,2.1,9.9,5.2,45.44,6.84,34.06
13.5,21.9,5,40,5.1,8,14.14,26,24,39,24.0,10.1,-4.2,54,39,5.0,3.7,6.9,3.7,46.6,7.37,8.58
16.9,27.0,39,79,6.8,33,14.14,46,87,82,87.0,17.8,3.3,61,74,6.79,0.9,9.1,3.3,46.28,6.9,24.78
24.6,36.8,97,59,12.4,97,20.92,92,73,89,73.0,22.8,2.5,85,96,7.64,1.3,5.2,5.8,46.18,6.94,37.78
20.0,30.6,70,71,9.4,79,17.64,20,88,76,88.0,20.8,3.9,98,28,6.36,2.7,6.0,4.6,50.55,8.06,7.08
23.6,36.7,96,100,10.5,89,17.41,47,98,99,98.0,23.7,5.8,91,94,8.71,2.4,4.5,7.1,42.96,7.02,23.7
19.6,30.6,70,71,8.6,69,15.31,12,91,93,91.0,18.8,3.9,92,19,6.64,1.9,4.3,5.6,47.65,7.28,13.0
18.9,30.1,68,71,7.7,51,18.58,18,59,48,59.0,21.1,1.0,71,76,6.64,1.4,5.7,5.4,44.83,7.02,19.42
17.0,27.4,43,40,6.6,29,14.37,71,23,80,23.0,9.7,-3.7,54,76,5.93,2.5,9.1,5.0,40.12,6.02,16.32
22.1,33.5,87,77,10.7,91,14.37,59,87,99,87.0,17.1,3.1,54,44,6.61,2.2,6.2,5.9,42.59,6.35,5.1
18.1,27.9,49,77,8.3,61,15.54,88,98,79,98.0,21.2,5.7,85,12,6.61,2.8,8.6,5.9,51.31,7.94,23.36
13.1,21.6,4,100,4.6,4,14.14,25,98,34,98.0,19.6,5.8,91,37,6.52,2.6,6.1,4.2,58.85,7.95,13.66
18.9,29.3,61,28,8.5,64,13.91,49,17,96,17.0,7.6,-6.2,54,61,4.95,2.6,10.0,3.2,46.09,7.99,15.3
22.7,34.3,91,79,11.1,92,19.75,41,97,81,97.0,24.2,5.9,94,90,6.69,2.7,5.4,6.3,42.44,6.08,23.0
18.7,30.0,67,100,7.4,45,15.07,99,92,90,92.0,18.3,3.7,62,95,6.49,2.9,5.8,4.5,55.29,7.21,13.68
16.3,26.3,33,65,6.3,22,14.14,30,66,76,66.0,16.3,1.2,54,66,6.16,2.4,5.4,3.6,46.86,7.17,23.1
16.5,26.3,30,41,6.7,35,14.14,67,34,78,34.0,14.7,-1.8,54,76,5.64,2.9,5.1,3.7,54.01,7.52,13.18
19.1,28.1,52,47,10.1,81,16.48,21,41,79,41.0,17.5,-0.7,54,19,6.1,2.8,4.5,3.3,50.29,7.15,6.86
13.8,22.8,7,47,4.8,6,14.14,21,38,43,38.0,13.5,-1.1,54,17,5.34,2.8,9.4,2.8,47.89,6.95,19.7
19.7,29.7,67,68,9.7,78,14.37,96,83,97,83.0,18.8,2.8,87,59,5.97,2.4,7.7,4.9,52.06,8.24,15.84
21.5,33.8,89,100,9.2,75,14.84,97,96,99,96.0,20.1,5.1,95,68,7.32,1.5,8.5,6.3,44.29,6.46,19.02
20.3,31.4,77,53,9.2,75,16.48,49,82,90,82.0,20.6,2.8,87,79,7.25,1.8,3.7,5.4,53.47,7.99,31.28
14.8,24.4,13,100,5.2,13,14.14,75,88,55,88.0,17.5,3.0,78,26,6.29,2.3,4.6,4.0,50.0,7.57,25.3
12.0,21.0,2,50,3.0,0,13.91,70,19,27,19.0,8.3,-4.5,54,26,4.89,2.1,3.7,2.9,50.74,7.78,4.16
21.1,32.2,82,71,10.0,81,17.64,76,91,88,91.0,20.0,4.1,71,79,7.42,2.3,5.2,6.1,48.67,6.76,1.36
19.0,29.1,59,65,8.9,70,14.84,88,89,92,89.0,17.6,3.4,89,82,6.7,2.6,3.4,5.5,45.92,6.62,24.82
20.8,31.7,78,44,9.9,82,18.11,76,78,79,78.0,21.7,2.6,74,63,6.62,2.7,6.0,4.9,52.64,8.29,23.48
22.2,32.2,82,100,12.2,97,16.24,33,95,98,95.0,19.7,5.3,98,66,5.54,2.4,8.6,5.1,51.55,7.53,27.7
17.1,25.9,26,59,8.3,62,16.24,3,87,56,87.0,20.5,3.5,98,2,6.39,2.7,6.0,4.6,50.81,8.05,9.92
22.2,32.9,84,62,11.5,96,18.11,17,91,92,91.0,22.3,4.5,93,72,8.32,2.5,3.5,4.4,51.99,7.56,10.88
21.6,33.9,90,71,9.3,75,16.94,47,84,94,84.0,20.7,3.3,92,86,7.62,2.1,10.0,5.7,45.31,6.77,32.28
18.8,29.0,57,71,8.6,69,15.77,9,71,83,71.0,17.8,1.8,71,57,5.99,2.5,6.5,4.7,51.79,7.69,17.3
13.3,21.8,5,44,4.8,5,14.14,87,23,37,23.0,9.9,-4.3,54,19,5.52,3.0,6.3,3.0,46.71,7.36,4.16
16.9,27.6,46,79,6.2,22,14.14,85,91,82,91.0,18.3,3.7,61,89,6.9,0.6,9.1,3.4,46.57,6.76,14.64
22.2,33.1,87,59,11.3,92,20.45,45,84,67,84.0,23.7,3.3,92,79,7.45,1.3,5.6,5.9,46.75,6.93,18.04
19.4,28.2,53,100,10.6,86,14.37,98,52,96,52.0,13.6,0.0,54,57,6.44,2.0,5.4,4.7,46.2,7.37,10.08
13.0,20.9,3,23,5.1,8,13.91,19,14,35,14.0,5.6,-7.8,54,4,3.23,2.7,7.1,2.7,44.3,6.92,9.76
13.6,21.4,3,100,5.8,16,14.14,3,95,40,95.0,18.4,4.4,85,9,6.05,1.9,9.9,3.9,59.43,8.05,13.8
21.3,32.5,84,84,10.1,82,19.51,70,71,67,71.0,21.9,1.9,71,82,7.24,0.9,5.8,6.2,44.66,6.9,11.06
15.5,24.3,14,64,6.7,31,14.14,52,36,65,36.0,12.5,-1.3,54,24,5.73,1.8,9.1,3.6,39.29,5.97,30.74
16.9,25.2,22,100,8.6,62,13.91,22,44,84,44.0,13.2,-0.5,54,57,6.34,1.6,5.8,4.2,46.88,7.47,8.98
16.7,25.7,25,77,7.7,51,15.07,17,98,68,98.0,21.4,5.9,79,8,6.26,2.7,8.8,5.2,52.16,8.19,0.28
24.0,36.5,96,100,11.5,96,18.58,98,98,96,98.0,23.7,5.8,89,90,8.81,2.1,4.5,7.1,43.77,7.26,14.96
22.5,34.7,91,71,10.3,88,15.31,61,91,99,91.0,18.8,3.7,92,49,6.7,2.0,4.1,6.0,48.54,7.06,21.24
17.5,26.4,32,32,8.6,67,14.14,12,21,89,21.0,9.0,-4.8,54,2,6.27,2.0,9.1,4.0,46.73,8.08,11.14
16.8,26.6,36,23,7.0,37,14.84,37,13,72,13.0,4.7,-9.3,54,72,5.88,5.8,7.7,5.8,49.66,6.86,11.88
24.4,36.8,96,84,12.0,96,20.45,97,96,90,96.0,24.1,5.7,92,82,7.21,2.4,5.5,6.9,42.35,6.08,48.6
15.9,25.7,25,100,6.1,21,15.07,11,89,56,89.0,17.9,3.3,61,34,6.55,2.6,5.5,4.5,55.19,7.26,24.02
16.0,25.8,30,65,6.2,18,14.61,52,76,65,76.0,16.8,1.8,54,31,6.92,1.5,4.6,3.6,47.34,7.09,15.34
16.7,26.3,30,45,7.1,43,14.14,46,36,80,36.0,14.5,-1.7,54,68,5.53,2.8,4.8,3.6,52.93,7.45,22.84
20.4,30.8,72,59,10.0,83,15.31,7,88,96,88.0,21.3,3.6,92,44,7.42,1.8,3.7,5.4,52.84,7.84,25.2
18.3,27.6,47,40,9.0,70,15.54,90,31,81,31.0,16.3,-2.0,54,61,5.83,2.8,5.0,3.0,49.9,7.14,12.84
12.9,21.8,5,47,4.0,2,14.14,56,38,32,38.0,13.5,-1.3,54,70,5.74,2.5,9.4,2.9,48.96,7.16,32.94
16.8,26.7,37,71,6.9,33,14.14,85,82,81,82.0,18.6,2.7,85,61,5.96,2.2,7.3,4.9,53.47,8.4,15.04
19.2,30.6,71,100,7.8,55,15.31,26,96,91,96.0,20.0,5.0,93,74,7.3,1.9,8.2,5.9,44.6,6.61,27.3
15.7,25.7,24,100,5.7,17,14.37,58,92,64,92.0,18.1,3.6,89,52,6.54,2.4,5.0,4.1,49.52,7.74,38.86
18.9,28.9,56,26,8.9,73,13.91,42,18,96,18.0,7.5,-6.3,54,31,7.13,0.0,6.3,6.7,43.1,6.47,2.42
11.5,19.7,1,34,3.3,1,13.91,78,17,24,17.0,7.5,-5.6,54,44,4.52,2.6,4.0,2.6,50.48,7.56,17.06
17.8,27.2,41,79,8.4,62,14.84,12,96,83,96.0,19.3,5.0,89,55,6.7,2.4,3.4,5.6,46.58,6.74,16.26
22.1,34.0,89,41,10.2,86,17.64,43,80,94,80.0,21.5,2.5,76,91,6.48,2.7,6.0,4.6,52.54,8.25,29.74
21.5,31.5,78,100,11.5,95,16.48,26,99,95,99.0,21.6,6.6,98,77,5.92,2.4,7.5,5.5,49.71,7.37,25.28
20.5,31.4,78,45,9.6,77,17.18,11,89,87,89.0,21.8,3.8,93,88,7.76,2.7,3.6,4.3,52.5,7.61,27.9
24.1,37.7,98,84,10.5,86,18.58,30,93,97,93.0,22.0,4.6,98,97,8.1,1.7,8.8,6.6,45.03,6.76,26.56
22.6,34.0,89,100,11.2,94,16.48,99,87,99,87.0,19.0,3.1,74,77,5.72,2.6,6.6,4.7,50.31,7.59,22.06
12.8,21.4,3,35,4.2,3,14.14,94,21,31,21.0,9.2,-5.0,54,24,4.73,3.2,6.4,2.5,47.44,7.19,0.48
17.2,28.2,52,79,6.2,22,14.14,32,88,86,88.0,17.8,3.1,61,70,6.69,1.0,9.6,3.5,47.48,6.99,12.54
23.3,35.3,94,59,11.3,92,20.45,92,82,80,82.0,23.6,3.0,92,98,7.27,1.3,6.0,5.9,46.14,6.88,18.68
21.8,32.9,85,44,10.7,91,15.07,85,79,99,79.0,19.7,2.2,94,70,6.26,2.4,6.5,4.3,50.46,7.94,25.44
10.3,17.5,0,27,3.1,1,13.91,3,15,19,15.0,6.4,-7.0,54,11,3.99,2.8,5.8,1.7,46.04,7.12,20.24
19.8,31.2,77,71,8.4,59,15.31,83,92,94,92.0,19.1,3.9,92,76,6.62,2.3,4.6,6.0,48.68,6.98,16.16
20.2,29.5,63,40,10.9,90,14.37,17,30,98,30.0,15.8,-2.4,54,26,5.84,2.8,5.3,3.1,49.8,7.24,18.34
16.0,24.9,19,100,7.1,37,13.91,49,92,74,92.0,17.7,3.7,78,9,5.31,2.9,9.3,3.5,52.92,8.09,16.9
23.0,34.3,91,71,11.7,95,18.58,59,68,93,68.0,21.4,1.3,71,55,6.88,1.2,6.1,6.2,44.59,6.88,10.94
17.1,25.6,24,100,8.6,65,14.14,5,84,84,84.0,16.7,2.5,78,46,5.87,2.0,8.3,4.3,40.63,6.07,16.46
16.4,24.9,19,100,7.9,53,14.14,74,46,77,46.0,13.3,-0.8,54,41,6.05,1.9,5.6,4.1,45.37,7.22,3.96
23.4,36.2,95,100,10.6,90,18.58,66,96,95,96.0,23.1,5.1,87,93,8.82,1.8,4.5,6.8,44.16,7.18,17.6
16.5,25.3,20,40,7.7,53,14.14,5,24,78,24.0,10.1,-3.9,54,3,5.85,2.2,9.4,3.9,48.06,8.19,18.24
15.4,24.8,18,27,6.0,18,14.14,23,14,64,14.0,6.1,-8.0,54,13,6.8,3.6,11.4,5.7,47.97,6.76,13.1
25.4,37.7,98,84,13.1,98,19.75,45,99,97,99.0,25.8,7.1,98,86,7.35,2.3,6.0,7.7,43.06,5.96,15.28
13.0,21.5,3,27,4.5,5,14.14,8,15,33,15.0,6.6,-7.4,54,13,3.69,5.2,10.1,3.2,51.69,8.15,11.36
17.1,26.2,30,31,8.0,57,13.91,71,18,87,18.0,8.0,-6.0,54,17,4.3,2.8,2.7,2.1,47.07,7.33,14.96
17.1,27.8,49,100,6.4,24,15.07,78,92,73,92.0,18.3,3.7,61,68,6.54,2.8,5.0,4.4,55.51,7.42,19.8
16.5,26.5,37,68,6.5,24,14.37,55,76,74,76.0,16.7,1.8,54,39,6.7,1.8,5.4,3.9,48.19,7.35,12.34
16.5,26.4,31,50,6.6,33,14.14,21,47,78,47.0,15.2,-0.8,54,84,5.67,3.1,4.8,3.6,53.43,7.41,21.6
20.8,32.1,82,100,9.5,77,16.48,41,88,93,88.0,19.2,3.3,71,82,6.11,2.4,6.8,5.4,51.41,7.72,24.14
12.3,20.2,1,100,4.4,3,13.91,87,17,29,17.0,7.3,-7.0,54,13,1.65,12.0,3.8,4.0,47.91,7.39,6.34
16.2,26.8,37,47,5.6,15,14.37,99,52,70,52.0,14.4,-0.3,57,84,5.93,2.1,8.8,3.2,47.59,6.98,11.92
18.6,28.7,58,71,8.5,61,14.14,45,73,94,73.0,17.3,1.5,71,66,5.73,1.9,7.7,4.2,53.4,8.34,17.96
18.1,29.6,63,100,6.6,31,15.07,22,98,84,98.0,20.6,5.6,98,74,7.47,1.5,8.8,6.3,46.13,6.87,12.86
19.1,29.6,62,59,8.6,69,15.31,49,87,90,87.0,21.0,3.2,92,22,7.15,2.1,3.5,5.6,51.88,7.75,10.36
19.1,30.1,67,100,8.1,59,15.07,93,96,92,96.0,19.6,5.1,94,57,6.78,2.4,4.8,4.7,47.78,7.82,35.2
17.2,27.4,44,64,7.0,35,14.14,94,18,86,18.0,7.9,-5.8,54,46,5.97,1.7,7.3,2.6,44.25,6.63,22.1
9.7,16.5,0,34,2.9,0,14.14,17,22,18,22.0,9.3,-4.2,54,3,6.7,2.0,6.7,5.2,50.47,7.26,8.52
19.2,28.2,52,79,10.2,83,14.37,7,95,95,95.0,19.1,4.7,87,49,6.72,2.6,3.4,5.6,45.67,6.79,24.14
24.8,37.6,97,44,12.0,97,18.11,85,87,99,87.0,22.1,3.1,87,92,6.81,2.4,5.3,5.1,53.92,8.36,31.18
24.8,36.0,95,100,13.6,98,17.41,99,99,99,99.0,21.8,6.8,98,79,5.97,2.4,7.5,5.5,49.46,7.35,34.22
24.1,36.0,96,62,12.2,96,18.11,17,95,98,95.0,23.2,5.2,98,96,7.58,3.1,3.7,4.6,51.65,7.6,5.8
23.9,37.2,97,84,10.6,88,19.05,28,89,95,89.0,21.1,3.6,92,88,7.88,1.7,9.1,6.6,45.77,6.82,21.46
16.6,27.2,41,79,6.0,20,14.14,32,87,79,87.0,17.5,2.7,61,90,6.69,1.0,9.4,3.7,46.35,6.86,17.4
22.8,33.9,94,71,11.7,82,19.75,70,87,82,87.0,24.1,3.3,92,72,7.6,1.0,5.6,5.9,46.65,6.91,12.14
19.4,29.5,61,47,9.3,78,15.54,59,84,91,84.0,20.0,2.8,98,39,6.54,2.3,6.8,4.3,47.44,7.82,15.08
15.6,24.0,13,100,7.2,39,13.91,32,91,69,91.0,17.6,3.6,74,15,5.41,2.6,9.1,3.8,54.21,8.11,20.86
20.9,31.6,78,59,10.2,83,18.11,28,62,80,62.0,20.5,0.5,71,68,6.19,1.4,7.2,5.7,45.68,7.14,14.84
15.6,25.3,22,100,5.9,17,14.14,65,84,67,84.0,16.6,2.4,74,85,5.78,1.7,7.9,3.6,41.64,6.16,10.28
21.4,33.4,86,59,9.4,79,14.14,89,83,99,83.0,16.6,2.3,54,79,6.62,1.9,6.7,5.6,44.53,6.6,12.96
22.8,35.0,92,100,10.6,90,17.41,17,95,96,95.0,22.7,4.7,85,86,8.59,2.1,4.8,6.8,44.1,7.05,8.16
19.9,29.4,63,71,10.4,84,14.61,18,93,97,93.0,19.6,4.1,92,19,6.53,2.2,4.5,5.8,48.54,6.81,11.96
16.6,27.0,39,31,6.2,22,14.61,5,17,73,17.0,7.3,-6.8,54,81,6.36,2.2,9.1,4.4,48.47,6.73,14.6
24.3,37.0,97,84,11.6,95,19.75,43,99,94,99.0,25.5,6.6,98,90,7.07,2.3,5.8,7.1,43.28,6.21,32.72
15.2,24.6,15,31,5.8,20,14.14,47,17,62,17.0,7.4,-6.7,54,13,3.83,4.0,7.4,2.7,52.26,8.07,6.92
15.9,25.2,19,33,6.6,33,13.91,8,21,73,21.0,9.0,-5.0,54,2,4.83,2.3,2.5,2.3,47.68,7.35,14.08
15.9,24.5,17,100,7.3,39,14.61,22,92,64,92.0,18.4,3.7,57,9,6.69,2.8,5.0,4.7,55.73,7.34,21.4
15.9,26.3,33,79,5.5,13,14.14,55,80,70,80.0,16.8,2.1,54,46,6.95,1.9,5.3,4.4,47.99,7.47,15.9
18.9,28.1,52,100,9.7,79,13.91,78,18,96,18.0,7.7,-6.0,54,9,4.79,2.1,7.7,2.1,48.21,8.04,8.8
16.7,26.6,34,51,6.8,35,14.61,87,55,74,55.0,15.7,-0.2,54,68,5.66,2.6,5.2,3.4,54.51,7.39,22.6
21.0,31.9,78,100,10.1,86,16.71,83,89,93,89.0,19.3,3.3,71,70,6.37,2.5,7.0,5.3,50.59,7.55,24.92
13.8,23.1,9,31,4.5,4,13.91,28,16,45,16.0,6.8,-7.0,54,55,3.23,7.1,1.8,1.8,47.71,7.41,29.4
20.8,31.0,75,47,10.6,86,15.07,99,36,98,36.0,16.4,-1.6,54,97,6.29,2.6,4.8,3.4,49.42,7.1,23.36
13.0,21.9,5,47,4.1,2,14.14,46,52,33,52.0,14.4,-0.5,57,39,6.01,1.8,8.8,3.2,48.94,7.26,3.16
17.4,27.4,44,84,7.4,43,14.14,13,79,88,79.0,17.6,2.0,71,17,5.76,2.2,7.5,4.2,53.0,7.88,26.7
17.8,28.6,55,100,7.0,37,14.61,37,96,87,96.0,20.0,5.0,95,26,7.11,1.9,8.8,5.6,46.29,6.92,18.38
23.6,36.5,96,59,10.7,91,15.31,97,82,100,82.0,20.1,2.4,92,92,6.79,2.4,4.3,5.8,51.17,7.69,22.08
19.8,28.6,55,84,11.0,92,14.84,79,96,95,96.0,19.5,5.1,85,52,6.74,2.3,3.3,5.4,45.79,6.84,13.44
21.8,33.1,85,53,10.5,90,17.88,30,94,91,94.0,23.4,4.5,94,70,7.31,2.0,5.1,5.4,55.21,8.66,19.42
20.2,29.9,67,100,10.5,86,17.88,12,99,76,99.0,23.4,8.0,99,34,6.32,2.9,7.1,6.1,49.73,7.63,6.56
22.4,33.3,88,45,11.5,94,18.35,22,90,92,90.0,21.7,3.5,98,97,7.05,3.3,4.4,4.1,51.55,7.61,28.76
23.6,36.2,95,100,11.0,92,18.58,37,94,95,94.0,21.9,4.3,92,37,7.86,1.7,8.8,7.0,45.26,6.73,21.18
22.5,33.6,89,71,11.4,94,19.51,36,91,81,91.0,24.6,3.7,92,94,7.56,1.3,5.7,6.0,46.04,6.9,5.26
18.0,27.7,44,59,8.3,64,14.61,39,89,89,89.0,20.5,3.3,98,4,6.62,2.0,5.7,4.4,47.6,7.74,16.62
